DIS_DIA;SQRT_DIS;ID_LOBO;COD_SEXO;COD_EDAD;COD_STATUS;COD_CRIA;HOME_RANGE;REFUGIO;NUCLEOS;CARRETERAS;GANADO
16340.33;127.8293002;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
10527.6;102.6040935;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
10715.44;103.5154095;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
2666.79;51.64097211;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
7364.85;85.81870425;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
4761.62;69.00449261;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
9662.32;98.29710067;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
20441.64;142.9742634;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
4310.56;65.65485511;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
4844.78;69.60445388;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
1498.8;38.71433843;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
5747.57;75.8127298;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
12075.44;109.8883069;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
16605.81;128.8635325;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
5144.17;71.72286944;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
7200.87;84.85794011;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
14790.82;121.6175152;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
4122.2;64.20436122;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
2933.73;54.16391788;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
5355.95;73.18435625;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
4271.53;65.35694301;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
4240.64;65.12019656;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
6228.17;78.91875569;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
8473.16;92.04976915;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
5044.53;71.0248548;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
17523.42;132.3760552;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
1326.27;36.41799006;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
7079.83;84.14172568;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
2702.59;51.98644054;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
3273.8;57.2171303;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
12561.19;112.0767148;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
5655.22;75.2011968;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
2579.18;50.78562789;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
1799.93;42.42558191;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
3451.96;58.75338288;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
3324.53;57.65873741;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
1873.83;43.28775808;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
2867.36;53.54773571;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
1848.16;42.99023145;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
4564.86;67.56374768;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
3610.14;60.08444058;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
3477.39;58.96939884;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
4523.47;67.25674687;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
13995.61;118.3030431;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
8633.85;92.91851269;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
5960.52;77.20440402;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
3482.43;59.0121174;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
17233.44;131.2761974;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
20757.53;144.0747375;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
11014.66;104.9507504;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
5932.03;77.01967281;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
6479.58;80.4958384;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
11171.04;105.6931407;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
8540.6;92.41536669;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
7145.53;84.53123683;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
10572.63;102.823295;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
549.54;23.44226951;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
8863.45;94.14589741;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
15786.28;125.6434638;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
6788.75;82.39387113;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
1204.79;34.71008499;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
5533.46;74.38723009;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
5758.54;75.88504464;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
7555.28;86.92111366;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
1641.47;40.51505893;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
1442.79;37.98407561;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
4010.98;63.33229824;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
11348.43;106.5290101;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
2051.66;45.29525361;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
6368.15;79.80068922;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
5581.1;74.70676007;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
8656.49;93.0402601;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
3149.91;56.12405901;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
1209.54;34.7784416;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
3125.56;55.90670801;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
5100.28;71.41624465;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
10991.6;104.8408317;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
10240.12;101.1934781;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
14626.36;120.939489;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
8485.56;92.11709939;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
3247.62;56.98789345;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
12102.04;110.0092723;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
7408.03;86.06991344;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
9140.76;95.6073219;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
7991.7;89.39630865;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
11239.74;106.01764;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
8022.52;89.56852126;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
8537.3;92.39751079;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
1794.83;42.36543402;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
3624.19;60.20124583;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
4191.72;64.74349388;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
847.54;29.11254025;Luna;2;2;1;1;325.58;198.75;217;431.47;2184.635
669.66;25.8777897;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
1733.08;41.63027744;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
331.66;18.21153481;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
965.38;31.07056485;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
372.09;19.28963452;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
680.43;26.08505319;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
1351.8;36.76683288;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
1527.37;39.08158134;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
3948.05;62.83351017;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
12567.73;112.1058874;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
2606.65;51.05536211;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
254.48;15.95242928;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
8660.53;93.0619686;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
5313.35;72.8927294;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
2765.62;52.58916238;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
13800.41;117.4751463;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
2440.48;49.40121456;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
389.32;19.73119358;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
6663.55;81.63057025;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
5900.63;76.81555832;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
2101.06;45.83732104;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
8691.65;93.22901909;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
10211.9;101.053946;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
3276.97;57.24482509;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
1695.9;41.18130644;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
962.98;31.03191905;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
926.59;30.43994087;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
1000.23;31.62641301;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
6332.31;79.57581291;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
4276.29;65.39334829;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
502.29;22.41182723;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
14583.13;120.760631;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
1481.08;38.4848022;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
8437.92;91.85815152;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
12300.52;110.9077094;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
5233.1;72.34016865;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
7562.23;86.96108325;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
476.24;21.82292373;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
11855.9;108.8848015;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
3441.3;58.66259456;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
1997.91;44.69798653;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
14903.85;122.0813254;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
8639.24;92.94751207;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
6389.78;79.93609948;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
5631.31;75.04205488;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
3017.84;54.93487053;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
12165.45;110.2970988;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
6405.96;80.03724133;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
12753.49;112.9313508;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
8187.57;90.48519216;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
10747.87;103.6719345;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
1091.19;33.03316515;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
5475.23;73.99479711;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
9333.59;96.61050667;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
18642.27;136.5366984;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
9750.73;98.74578472;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
1720.31;41.47661992;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
1413.53;37.59694136;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
12307.85;110.94075;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
13892.07;117.8646257;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
9080.04;95.28924388;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
16920.81;130.0800138;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
6202.78;78.75772978;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
1988.46;44.59215178;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
1210.72;34.795402;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
13837.08;117.6311183;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
6182.48;78.62874792;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
6727.83;82.02335033;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
5549.47;74.49476492;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
6303.2;79.39269488;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
1813.04;42.57980742;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
4535.59;67.34678908;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
11519.76;107.3301449;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
10342.18;101.6965093;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
17567.67;132.5430873;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
19283.1;138.8636021;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
616.39;24.82720282;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
5431.19;73.69660779;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
11222.35;105.9355936;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
5087.36;71.32573168;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
14598.64;120.8248319;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
11039.8;105.0704526;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
11133.32;105.5145488;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
15513;124.5511943;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
12275.01;110.7926442;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
12371.56;111.2275146;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
3362.09;57.98353214;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
5518.16;74.28431867;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
5584.5;74.72951224;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
16325.47;127.7711626;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
7650.17;87.46525024;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
3878.33;62.27623945;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
15207.32;123.317963;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
1085.61;32.94859633;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
1165.49;34.13927357;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
1800.62;42.43371301;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
872.28;29.53438674;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
22473.28;149.9109069;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
983.57;31.36191958;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
16063.25;126.7408774;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
4512.2;67.17291121;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
7999.51;89.43997987;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
2627.19;51.25612159;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
1880.99;43.3703816;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
12190.78;110.4118653;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
6587.64;81.16427786;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
15403.03;124.1089441;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
7405.27;86.05387847;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
12191.33;110.414356;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
7156.11;84.5937941;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
6505.03;80.65376619;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
8292.97;91.06574548;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
9280.23;96.3339504;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
7875.87;88.74609851;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
7735.69;87.95277142;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
8773.86;93.66888491;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
23822.19;154.3443877;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
17869.43;133.6765873;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
2792.5;52.84411036;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
9281.91;96.34266967;Silvela;2;1;1;1;121.17;60.21;138;178.02;12079.25
1538.07;39.21823555;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
222.49;14.91609869;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
183.19;13.53477004;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
2289.41;47.84777947;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
1050.57;32.41249759;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
3981.36;63.09801899;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
3084.35;55.53692465;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
2113.55;45.97336185;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
5058.15;71.1206721;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
2785.07;52.77376242;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
3775.4;61.4442837;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
1383.81;37.19959677;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
4645.04;68.1545303;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
5063.11;71.15553387;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
5142.1;71.70843744;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
4464.66;66.81811132;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
4631.95;68.05843078;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
7118.16;84.36918869;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
8527.76;92.34587159;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
7204.88;84.88156455;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
6672.14;81.6831684;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
11169.87;105.6876057;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
6126.86;78.27426141;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
8482.45;92.10021716;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
5617.73;74.95151766;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
820.31;28.64105445;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
773.24;27.80719331;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
1431.7;37.83781178;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
6808.21;82.51187793;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
7861;88.66228059;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
5655.68;75.2042552;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
9028.8;95.0199979;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
10801.41;103.9298321;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
5977.13;77.31190077;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
6657.33;81.59246289;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
9444.71;97.18389784;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
5615.81;74.93870829;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
5397.01;73.46434509;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
3881.64;62.30280893;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
14171.35;119.0434795;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
5876.87;76.66074615;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
2801.9;52.93297649;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
3514.4;59.28237512;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
3348.1;57.86276869;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
2930.21;54.13141417;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
8789.86;93.75425324;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
9004.81;94.89367734;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
13387.57;115.7046671;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
4916.5;70.11775809;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
8545.66;92.44273903;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
7211.1;84.91819593;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
5832.01;76.36759784;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
8143.2;90.23968085;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
4306.27;65.62217613;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
7292.57;85.3965456;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
5485.85;74.06652415;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
8748.3;93.53234735;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
6292.32;79.32414513;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
10416.55;102.0615011;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
8439.14;91.86479195;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
5265.63;72.56466082;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
8083.1;89.90606209;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
11840.17;108.8125452;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
6691.54;81.80183372;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
6538.64;80.86185751;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
4664;68.29348432;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
4745.28;68.88599277;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
8326.61;91.25026027;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
14960.97;122.315044;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
7359.79;85.78921844;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
2970.93;54.50623818;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
10524.66;102.5897656;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
3056.51;55.28571244;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
12325.69;111.0211241;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
18285.67;135.224517;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
12170.11;110.3182215;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
15189.85;123.2471095;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
10249.88;101.241691;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
4960.76;70.43266288;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
6183.77;78.6369506;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
13796.02;117.45646;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
11830.77;108.7693431;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
6242.9;79.0120244;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
15235.89;123.4337474;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
5009.08;70.77485429;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
8562.18;92.5320485;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
11107.32;105.391271;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
7826.17;88.46564305;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
11470.74;107.1015406;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
5462.98;73.91197467;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
16565.49;128.7069928;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
18402.69;135.6565148;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
18213.17;134.9561781;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
14145.7;118.9356969;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
8213.55;90.62863786;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
24590.68;156.8141575;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
1098.17;33.13864813;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
4075.08;63.83635328;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
14218.71;119.2422325;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
9258.96;96.22348986;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
14523.12;120.5119081;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
8669.54;93.11036462;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
17974.99;134.0708395;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
9160.96;95.71290404;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
13936.27;118.0519801;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
5048.81;71.05497871;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
17506.94;132.3137937;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
12969.16;113.8822199;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
5425.25;73.6562964;Merlin;1;1;1;1;1095.5;385.05;500;1177.23;19719.82
