ID;COD_SEX;COD_C_EDAD;COD_STATUS;COD_CRIA;Dis_dia;SqrtDis_dia;K90_total;K90_refugio;N_nucleos_KT90;K90_carre;K90_bioma_tot_T
L22;2;2;1;1;10087.19;100.4350039;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7100.68;84.26553269;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;5857.06;76.53143145;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;4969.82;70.49695029;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10075.88;100.378683;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;14449.88;120.2076537;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8439.99;91.8694182;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8051.55;89.73042962;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;11124.19;105.4712757;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7533.58;86.79619807;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;9410.64;97.00845324;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8418.03;91.74982289;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;5338.83;73.06729775;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;12605.03;112.2721248;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7158.17;84.60596906;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;12219.63;110.5424353;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;6295.67;79.34525821;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;15904.57;126.1133221;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;6814.04;82.54719862;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;3994.48;63.20189871;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7913.09;88.9555507;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7027.13;83.82797862;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10349.55;101.7327381;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;4566.04;67.57247961;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8587.56;92.6690887;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7943.51;89.12637096;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;14732.29;121.3766452;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;11574.23;107.5835954;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;12040.54;109.7293944;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;14190.71;119.1247665;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;1848.26;42.99139449;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10341.99;101.6955751;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;11333.33;106.4581138;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;9780.35;98.89565208;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;11802.76;108.6405081;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;14202.97;119.1762141;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10557.1;102.7477494;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;2531.11;50.31013814;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8623.67;92.86371735;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;13660.18;116.8767727;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7198.88;84.84621382;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7505.47;86.63411568;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;3633.26;60.27652943;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;9505.1;97.49410239;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;3312.5;57.55432217;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;16620.73;128.9214102;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;3064.45;55.35747465;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;13521.42;116.2816409;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;11662.61;107.9935646;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;17060.09;130.6142795;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;13610.05;116.662119;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8358.9;91.42702008;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;14977.96;122.3844761;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8536.22;92.39166629;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10530.5;102.6182245;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;5401.48;73.49476172;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10415.36;102.0556711;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;15401.58;124.1031023;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7118.23;84.36960353;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10099.44;100.4959701;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;9741.91;98.70111448;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;11179.31;105.7322562;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10733.49;103.6025579;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;19481.07;139.5746037;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7356.35;85.76916695;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10734.55;103.6076735;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;11614.65;107.7712856;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10076.6;100.3822694;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;9893.42;99.46567247;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;14929.55;122.1865377;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;19536.81;139.7741392;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;12060.91;109.8221744;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8267.27;90.92452914;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;14397.24;119.9884994;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;11213.21;105.8924454;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;12959.24;113.8386578;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;6983.71;83.56859458;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;13806.29;117.5001702;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8304.16;91.1271639;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7105.81;84.29596669;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;12719.33;112.7800071;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;9115.04;95.47271862;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7898.32;88.87249293;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7653.19;87.48251254;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;3083.29;55.52738063;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;6841.84;82.71541573;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7692.61;87.70752533;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10203.07;101.010247;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;18593.97;136.3597081;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7013.7;83.74783579;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;5316.82;72.91652762;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;5596.2;74.80775361;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8515.75;92.28082141;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;6135.88;78.33185814;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8650.72;93.00924685;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;4486.79;66.98350543;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10703.86;103.4594607;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;5605.6;74.87055496;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;15481.69;124.4254395;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;2457.07;49.56884102;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8209.05;90.60380787;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;16435.54;128.20117;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;6552.3;80.94627848;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8634.92;92.92427024;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;13227.32;115.0100865;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;10391.4;101.9382166;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;7967.7;89.26197399;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;11908.29;109.1251117;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;6260.73;79.12477488;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;9544.89;97.6979529;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;10125.55;100.6257919;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;3171.21;56.31349749;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;14308.88;119.6197308;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;11997.57;109.5334196;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;8622;92.85472524;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;3809.66;61.72244324;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;7731.27;87.92764071;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;13139.47;114.6275272;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;13971.53;118.2012267;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;8402.01;91.66247869;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;4360.93;66.03733792;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;12143.3;110.1966424;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;8133.8;90.18758229;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;12655.04;112.4946221;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;1919.07;43.80719119;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;12846.4;113.3419605;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;7739.55;87.97471228;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;16544.42;128.6251142;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;11046.5;105.1023311;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;6228.77;78.92255698;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;15896.2;126.0801332;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;7605.09;87.20716714;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;9824.24;99.11730424;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;13087.66;114.4013112;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;8732.37;93.44715084;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;9915.56;99.57690495;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;14610.62;120.8743976;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;14819.56;121.7356152;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;9136.39;95.58446527;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;12460.97;111.6287149;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;16257.89;127.5064312;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;9037.43;95.06539854;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;14224.35;119.2658794;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;10754.61;103.7044358;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;12165.12;110.2956028;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;10910.97;104.4555886;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;10381.58;101.8900388;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;15734.95;125.439029;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;10815.86;103.9993269;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;12453.6;111.5956988;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;5524.57;74.32745119;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;13711.68;117.096883;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;8948.35;94.59571872;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;13619.11;116.7009426;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;11201.77;105.8384146;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;18772.97;137.0144883;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;11138.28;105.53805;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;14209.2;119.202349;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;10408.95;102.0242618;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;14044.43;118.509198;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;15434.34;124.2350192;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;6422.7;80.14174942;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;13233.8;115.0382545;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;8440.23;91.87072439;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;10773.03;103.7932079;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;7144.44;84.52478926;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;8719.84;93.38008353;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;12204.23;110.4727568;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;8963.66;94.67660746;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;12869.01;113.441659;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;16454.25;128.2741205;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;10144.29;100.7188662;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;8170.48;90.39070749;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;8237.35;90.75984795;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;12752.05;112.9249751;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;4010.63;63.32953497;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;6228.26;78.9193259;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;1246.65;35.30793112;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;13056.91;114.2668368;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;3943.72;62.79904458;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;8603.88;92.75710215;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;13179.72;114.8029616;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;8462.47;91.99168441;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;4942.23;70.30099573;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;15927.18;126.2029318;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;10490.98;102.4254851;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;13491.04;116.1509363;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;8090.58;89.94765144;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;7455.46;86.34500565;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;14283.01;119.5115476;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;6830.36;82.64599204;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;13352.92;115.5548355;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;5625.42;75.00279995;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;11128.94;105.4937913;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;6186.68;78.65545118;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;6671.97;81.68212779;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;3320.34;57.62239148;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;9724.17;98.61120626;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;14821.83;121.7449383;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;2816.37;53.06948276;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;9874.73;99.37167605;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;11496.99;107.2240178;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;17276.85;131.4414318;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;13575.85;116.5154496;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;13084.21;114.3862317;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;11812.53;108.6854636;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;8384.44;91.56658779;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;14730.59;121.369642;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;7650.79;87.46879444;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;7295.91;85.41609919;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;19096.52;138.1901588;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;10044.85;100.2239991;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;8559.81;92.51924124;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;3113.16;55.79569876;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;5882.7;76.6987614;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;12990.76;113.9770152;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;15068.83;122.7551628;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;8964.44;94.68072666;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;8148.99;90.27175638;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;12226.53;110.5736406;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;9045.84;95.10962096;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;7333.49;85.63579859;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;13948.59;118.104149;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;6989.81;83.60508358;61.04;34.96;24;96.21;7064.46
L22;2;2;1;2;11483.08;107.159134;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;9417.78;97.04524718;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;15444.8;124.2771097;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;2532.98;50.32871944;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;9116.15;95.47853162;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;14132.97;118.8821686;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;13901.34;117.903944;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;5079.44;71.27019012;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;3776.55;61.45364106;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10773.71;103.7964836;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10196.66;100.9785126;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10292.36;101.4512691;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7422.79;86.15561502;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;11267.83;106.1500353;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;11601.11;107.7084491;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7816.43;88.41057629;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;11191.89;105.7917294;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10944.45;104.6157254;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;15440.43;124.2595268;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;14058.39;118.5680817;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;5581.8;74.71144491;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;12952.92;113.8108958;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7752.74;88.04964509;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8745.66;93.51823352;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10624.45;103.0749727;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;13467.85;116.0510663;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;11494.6;107.2128724;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;4241.53;65.12702972;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;12951.81;113.8060192;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;14790.04;121.6143084;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;3885.98;62.33762909;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;12179.45;110.3605455;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8732.46;93.44763239;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8813.8;93.88184063;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;6322.23;79.51245186;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;2945.62;54.27356631;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;14316.87;119.6531237;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;9327.21;96.57748185;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;9235.23;96.10010406;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;19462.48;139.5079926;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;4050.96;63.64715233;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;11199.28;105.8266507;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8008.18;89.48843501;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;2029.03;45.04475552;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;15756.48;125.5248183;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;3502.86;59.18496431;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;2772.46;52.65415463;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;9317;96.52460826;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;9425.26;97.08377825;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;16465.39;128.3175358;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;14025.9;118.4309926;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;4983.71;70.59539645;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8009.78;89.49737426;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8665.8;93.09027876;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10727.7;103.5746108;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;4038.3;63.54761994;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;6248.31;79.04625228;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;14914.23;122.1238306;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10464.78;102.2975073;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;3588.62;59.9050916;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8960.6;94.6604458;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;9459.5;97.25996093;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;9216.06;96.0003125;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;13256.82;115.1382647;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;12521.74;111.9005809;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8758.58;93.58728546;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;5695.71;75.46992779;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7281.98;85.33451822;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;1380.91;37.16059741;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;9079.48;95.28630542;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;11329.98;106.4423788;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;11745.11;108.3748587;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;11645.7;107.9152445;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7615.25;87.26539979;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;5983.08;77.35037169;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8622.78;92.85892526;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;12621.43;112.3451379;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;14003.05;118.3344836;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;9834.58;99.16945094;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10236.06;101.1734155;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;9886.79;99.4323388;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;5514.91;74.26244004;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;6966.17;83.46358487;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8465.19;92.00646716;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7142.78;84.51496909;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;4737.15;68.82695693;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;5846.59;76.46299759;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;13077.45;114.3566789;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10207.48;101.0320741;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7547.97;86.87905386;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;1612.83;40.16005478;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;8497.18;92.18014971;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7312.92;85.51561261;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;9882.09;99.40870183;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;11106.51;105.3874281;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;14404.49;120.0187069;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;12596.66;112.2348431;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;7282.12;85.33533852;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;13878.35;117.806409;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;13919.64;117.981524;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;5428.85;73.68073018;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;5769.65;75.9582122;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;10597.21;102.9427511;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;11338.18;106.4808903;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;13690.63;117.0069656;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;5730.2;75.69808452;61.04;34.96;24;96.21;7064.46
L22;2;2;1;1;9546.82;97.70782978;61.04;34.96;24;96.21;7064.46
L23;2;2;1;1;458.53;21.41331362;46.94;32.69;28;89.34;3137.645
L23;2;2;1;1;2611.75;51.10528348;46.94;32.69;28;89.34;3137.645
L23;2;2;1;1;5723.88;75.65632822;46.94;32.69;28;89.34;3137.645
L23;2;2;1;1;7916.5;88.97471551;46.94;32.69;28;89.34;3137.645
L23;2;2;1;1;6174.02;78.57493239;46.94;32.69;28;89.34;3137.645
L23;2;2;1;1;2999.14;54.7644045;46.94;32.69;28;89.34;3137.645
L23;2;2;1;1;10312.61;101.5510217;46.94;32.69;28;89.34;3137.645
L23;2;2;1;1;2638.39;51.36526063;46.94;32.69;28;89.34;3137.645
